date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2004201,2004-07-19,MOD21A2,LST_Night_1KM,282.1800,296.0400,252249.5469,13.8600,288.2852,3.0082,1.7344,961,875,91.05
A2004209,2004-07-27,MOD21A2,LST_Night_1KM,283.5600,291.4800,270325.5312,7.9200,287.5804,1.8525,1.3611,961,940,97.81
A2004217,2004-08-04,MOD21A2,LST_Night_1KM,278.1000,292.2200,237643.6719,14.1200,288.0529,3.8225,1.9551,961,825,85.85
A2004225,2004-08-12,MOD21A2,LST_Night_1KM,284.6200,296.6400,277920.6250,12.0200,289.5006,2.3044,1.5180,961,960,99.90
A2004233,2004-08-20,MOD21A2,LST_Night_1KM,279.0400,285.9400,239585.5156,6.9000,282.8636,1.5645,1.2508,961,847,88.14
A2004241,2004-08-28,MOD21A2,LST_Night_1KM,277.4800,288.1400,271706.4688,10.6600,284.2118,1.4107,1.1877,961,956,99.48
A2004249,2004-09-05,MOD21A2,LST_Night_1KM,279.7000,288.8000,271640.5312,9.1000,283.8459,1.7545,1.3246,961,957,99.58
A2004257,2004-09-13,MOD21A2,LST_Night_1KM,275.8400,285.6600,268225.7500,9.8200,280.5709,2.1727,1.4740,961,956,99.48
A2004265,2004-09-21,MOD21A2,LST_Night_1KM,274.5600,283.0800,172622.6562,8.5200,279.3247,2.3284,1.5259,961,618,64.31
A2004273,2004-09-29,MOD21A2,LST_Night_1KM,277.8000,286.7200,267949.5938,8.9200,282.3494,2.2280,1.4926,961,949,98.75
A2004281,2004-10-07,MOD21A2,LST_Night_1KM,272.7600,279.9400,263824.8438,7.1800,275.3913,0.7884,0.8879,961,958,99.69
A2004289,2004-10-15,MOD21A2,LST_Night_1KM,271.0200,282.7400,266250.3125,11.7200,278.7961,2.1373,1.4619,961,955,99.38
A2004297,2004-10-23,MOD21A2,LST_Night_1KM,276.5400,283.2800,42670.9570,6.7400,280.7300,2.4339,1.5601,961,152,15.82
A2004305,2004-10-31,MOD21A2,LST_Night_1KM,257.1400,283.5600,223540.2344,26.4200,278.0351,5.0502,2.2473,961,804,83.66
A2004313,2004-11-08,MOD21A2,LST_Night_1KM,271.3000,278.9200,148009.7656,7.6200,275.1111,1.7329,1.3164,961,538,55.98
A2004321,2004-11-16,MOD21A2,LST_Night_1KM,253.5800,276.8600,62668.1289,23.2800,267.8125,8.3426,2.8884,961,234,24.35
A2004329,2004-11-24,MOD21A2,LST_Night_1KM,262.7600,275.2800,214429.2344,12.5200,272.1183,2.1174,1.4551,961,788,82.00
A2004337,2004-12-02,MOD21A2,LST_Night_1KM,269.0200,273.4200,259892.7969,4.4000,271.8544,0.2889,0.5375,961,956,99.48
A2004345,2004-12-10,MOD21A2,LST_Night_1KM,265.3200,270.3200,256550.1562,5.0000,268.3579,0.6291,0.7932,961,956,99.48
A2004353,2004-12-18,MOD21A2,LST_Night_1KM,258.5000,273.2800,224159.3438,14.7800,266.2225,4.5392,2.1305,961,842,87.62
A2004361,2004-12-26,MOD21A2,LST_Night_1KM,256.7600,272.0600,51831.2422,15.3000,268.5557,12.3344,3.5120,961,193,20.08
A2005001,2005-01-01,MOD21A2,LST_Night_1KM,264.2800,274.4200,83952.2266,10.1400,272.5722,2.3136,1.5211,961,308,32.05
A2005009,2005-01-09,MOD21A2,LST_Night_1KM,264.4200,272.7800,256009.7344,8.3600,269.2006,2.3028,1.5175,961,951,98.96
A2005017,2005-01-17,MOD21A2,LST_Night_1KM,258.0200,270.4200,253801.2656,12.4000,265.2051,2.6532,1.6289,961,957,99.58
A2005025,2005-01-25,MOD21A2,LST_Night_1KM,253.8800,261.6200,9587.0400,7.7400,259.1092,6.0342,2.4565,961,37,3.85
A2005033,2005-02-02,MOD21A2,LST_Night_1KM,250.6400,261.5600,244695.0000,10.9200,255.9571,3.8995,1.9747,961,956,99.48
A2005041,2005-02-10,MOD21A2,LST_Night_1KM,261.5400,272.7000,221999.8438,11.1600,268.1158,8.0298,2.8337,961,828,86.16
A2005049,2005-02-18,MOD21A2,LST_Night_1KM,256.2400,263.5000,80459.9219,7.2600,258.7136,3.2913,1.8142,961,311,32.36
A2005057,2005-02-26,MOD21A2,LST_Night_1KM,253.6400,263.4600,229029.4219,9.8200,258.4982,3.5474,1.8835,961,886,92.20
A2005065,2005-03-06,MOD21A2,LST_Night_1KM,252.0600,270.0400,190704.6406,17.9800,264.8676,11.0332,3.3216,961,720,74.92
A2005073,2005-03-14,MOD21A2,LST_Night_1KM,265.4400,270.3000,257188.7656,4.8600,268.1843,0.7030,0.8385,961,959,99.79
A2005081,2005-03-22,MOD21A2,LST_Night_1KM,270.3400,278.9400,263057.6250,8.6000,274.5904,2.5161,1.5862,961,958,99.69
A2005089,2005-03-30,MOD21A2,LST_Night_1KM,268.9400,277.3200,262445.1875,8.3800,273.6655,2.2231,1.4910,961,959,99.79
A2005097,2005-04-07,MOD21A2,LST_Night_1KM,259.9400,284.5200,176274.3281,24.5800,280.2454,4.9364,2.2218,961,629,65.45
A2005105,2005-04-15,MOD21A2,LST_Night_1KM,266.8000,283.3400,262824.9375,16.5400,274.9215,5.4110,2.3262,961,956,99.48
A2005113,2005-04-23,MOD21A2,LST_Night_1KM,272.2800,282.6400,261513.7188,10.3600,278.2061,4.1816,2.0449,961,940,97.81
A2005121,2005-05-01,MOD21A2,LST_Night_1KM,254.7400,288.9600,157335.0156,34.2200,278.9628,31.2052,5.5862,961,564,58.69
A2005129,2005-05-09,MOD21A2,LST_Night_1KM,273.1400,281.3400,265684.3125,8.2000,277.3323,2.1518,1.4669,961,958,99.69
A2005137,2005-05-17,MOD21A2,LST_Night_1KM,276.6400,284.4400,267057.4688,7.8000,280.8175,2.1524,1.4671,961,951,98.96
A2005145,2005-05-25,MOD21A2,LST_Night_1KM,280.5000,816.1400,277420.3438,535.6400,288.9795,374.9849,19.3645,961,960,99.90
A2005153,2005-06-02,MOD21A2,LST_Night_1KM,271.7400,291.2000,207350.2656,19.4600,284.8218,9.4966,3.0817,961,728,75.75
A2005161,2005-06-10,MOD21A2,LST_Night_1KM,280.6600,287.2000,55770.5391,6.5400,284.5436,1.5182,1.2322,961,196,20.40
A2005169,2005-06-18,MOD21A2,LST_Night_1KM,279.8000,291.1600,240088.8125,11.3600,286.8445,2.3805,1.5429,961,837,87.10
A2005177,2005-06-26,MOD21A2,LST_Night_1KM,279.8800,292.2200,221981.7656,12.3400,286.7982,2.5551,1.5985,961,774,80.54
A2005185,2005-07-04,MOD21A2,LST_Night_1KM,279.4200,290.0200,115244.3125,10.6000,285.9660,1.7586,1.3261,961,403,41.94
A2005193,2005-07-12,MOD21A2,LST_Night_1KM,280.7800,293.0600,258210.9062,12.2800,288.1818,2.2961,1.5153,961,896,93.24
A2005201,2005-07-20,MOD21A2,LST_Night_1KM,281.4000,290.6600,261596.4688,9.2600,285.5857,2.6530,1.6288,961,916,95.32
A2005209,2005-07-28,MOD21A2,LST_Night_1KM,283.4000,515.1200,282371.7500,231.7200,293.8312,81.8389,9.0465,961,961,100.00
A2005217,2005-08-05,MOD21A2,LST_Night_1KM,275.1600,287.7200,262779.2812,12.5600,284.0857,2.5509,1.5971,961,925,96.25
A2005225,2005-08-13,MOD21A2,LST_Night_1KM,284.1200,291.9800,273845.2812,7.8600,288.2582,2.7054,1.6448,961,950,98.86
A2005233,2005-08-21,MOD21A2,LST_Night_1KM,281.7400,289.3200,259242.6250,7.5800,285.8243,1.9232,1.3868,961,907,94.38
A2005241,2005-08-29,MOD21A2,LST_Night_1KM,281.0400,290.2200,273862.5625,9.1800,285.8690,3.3510,1.8306,961,958,99.69
A2005249,2005-09-06,MOD21A2,LST_Night_1KM,279.2200,290.3200,275370.0938,11.1000,286.5453,1.9574,1.3991,961,961,100.00
A2005257,2005-09-14,MOD21A2,LST_Night_1KM,274.0800,284.2400,264695.7188,10.1600,278.6271,2.8791,1.6968,961,950,98.86
A2005265,2005-09-22,MOD21A2,LST_Night_1KM,277.0800,286.3600,272212.6562,9.2800,283.2598,2.3480,1.5323,961,961,100.00
A2005273,2005-09-30,MOD21A2,LST_Night_1KM,276.7600,286.5200,271495.7500,9.7600,283.1030,1.8422,1.3573,961,959,99.79
A2005281,2005-10-08,MOD21A2,LST_Night_1KM,275.9800,283.5800,268090.2188,7.6000,279.5518,1.3721,1.1714,961,959,99.79
A2005289,2005-10-16,MOD21A2,LST_Night_1KM,274.2200,283.6000,264665.8438,9.3800,278.3027,1.6959,1.3023,961,951,98.96
A2005297,2005-10-24,MOD21A2,LST_Night_1KM,268.9800,280.6200,261919.7344,11.6400,273.9746,1.6205,1.2730,961,956,99.48
A2005305,2005-11-01,MOD21A2,LST_Night_1KM,268.7800,279.5800,260763.8438,10.8000,275.3578,3.0595,1.7491,961,947,98.54
A2005313,2005-11-09,MOD21A2,LST_Night_1KM,268.0200,276.4600,260145.9062,8.4400,273.2625,1.6329,1.2779,961,952,99.06
A2005321,2005-11-17,MOD21A2,LST_Night_1KM,265.5200,276.5000,234945.4688,10.9800,270.3630,1.1456,1.0703,961,869,90.43
A2005329,2005-11-25,MOD21A2,LST_Night_1KM,262.3200,273.9200,188688.0312,11.6000,267.6426,2.3675,1.5387,961,705,73.36
A2005337,2005-12-03,MOD21A2,LST_Night_1KM,261.1000,273.4000,181175.7500,12.3000,270.8158,2.9678,1.7227,961,669,69.61
A2005345,2005-12-11,MOD21A2,LST_Night_1KM,253.7000,269.9800,80807.0469,16.2800,265.8127,6.1193,2.4737,961,304,31.63
A2005353,2005-12-19,MOD21A2,LST_Night_1KM,256.2200,269.6600,197114.0781,13.4400,265.2949,4.3089,2.0758,961,743,77.32
A2005361,2005-12-27,MOD21A2,LST_Night_1KM,234.9200,269.2600,139869.3906,34.3400,260.4644,32.6557,5.7145,961,537,55.88
A2006001,2006-01-01,MOD21A2,LST_Night_1KM,254.8400,264.1600,249265.6562,9.3200,259.3815,1.9614,1.4005,961,961,100.00
A2006009,2006-01-09,MOD21A2,LST_Night_1KM,256.0400,264.4200,248947.4062,8.3800,259.8616,2.6461,1.6267,961,958,99.69
A2006017,2006-01-17,MOD21A2,LST_Night_1KM,245.7200,259.7400,240143.3594,14.0200,250.6716,2.3991,1.5489,961,958,99.69
A2006025,2006-01-25,MOD21A2,LST_Night_1KM,250.5400,261.8600,244828.2500,11.3200,255.8289,4.0831,2.0207,961,957,99.58
A2006033,2006-02-02,MOD21A2,LST_Night_1KM,251.0400,263.8800,246441.3750,12.8400,256.4426,4.1110,2.0276,961,961,100.00
A2006041,2006-02-10,MOD21A2,LST_Night_1KM,239.3200,263.1800,60066.7695,23.8600,251.3254,12.1543,3.4863,961,239,24.87
A2006049,2006-02-18,MOD21A2,LST_Night_1KM,262.1400,271.4400,258391.3594,9.3000,268.8776,1.2326,1.1102,961,961,100.00
A2006057,2006-02-26,MOD21A2,LST_Night_1KM,254.7000,266.2000,250893.6562,11.5000,261.3476,3.3620,1.8336,961,960,99.90
A2006065,2006-03-06,MOD21A2,LST_Night_1KM,250.6000,267.1400,250652.1875,16.5400,261.3683,4.8764,2.2082,961,959,99.79
A2006073,2006-03-14,MOD21A2,LST_Night_1KM,260.8800,272.3000,255804.7031,11.4200,267.0195,4.1267,2.0314,961,958,99.69
A2006081,2006-03-22,MOD21A2,LST_Night_1KM,261.6800,275.7000,256482.3594,14.0200,267.4477,6.7023,2.5889,961,959,99.79
A2006089,2006-03-30,MOD21A2,LST_Night_1KM,268.9000,278.7600,258475.6719,9.8600,274.0993,2.3623,1.5370,961,943,98.13
A2006097,2006-04-07,MOD21A2,LST_Night_1KM,269.4400,278.0800,259077.2812,8.6400,273.8661,2.1333,1.4606,961,946,98.44
A2006105,2006-04-15,MOD21A2,LST_Night_1KM,275.1600,283.1200,267561.1562,7.9600,279.0002,1.7958,1.3401,961,959,99.79
A2006113,2006-04-23,MOD21A2,LST_Night_1KM,272.0600,287.7800,253263.5625,15.7200,282.9760,5.2782,2.2974,961,895,93.13
A2006121,2006-05-01,MOD21A2,LST_Night_1KM,277.6400,285.9800,265298.8438,8.3400,281.6336,1.9331,1.3904,961,942,98.02
A2006129,2006-05-09,MOD21A2,LST_Night_1KM,276.7600,286.3800,267308.3750,9.6200,281.3772,3.8295,1.9569,961,950,98.86
A2006137,2006-05-17,MOD21A2,LST_Night_1KM,278.0800,287.6000,182177.4062,9.5200,282.4456,3.5843,1.8932,961,645,67.12
A2006145,2006-05-25,MOD21A2,LST_Night_1KM,275.9200,474.8600,246927.6250,198.9400,280.5996,45.1972,6.7229,961,880,91.57
A2006153,2006-06-02,MOD21A2,LST_Night_1KM,276.1200,285.1200,255444.2031,9.0000,281.0167,3.1462,1.7737,961,909,94.59
A2006161,2006-06-10,MOD21A2,LST_Night_1KM,280.7000,289.8200,236195.7344,9.1200,285.2606,3.4889,1.8679,961,828,86.16
A2006169,2006-06-18,MOD21A2,LST_Night_1KM,280.5600,294.5400,164231.0938,13.9800,288.6311,3.9765,1.9941,961,569,59.21
A2006177,2006-06-26,MOD21A2,LST_Night_1KM,282.3600,298.4200,278597.0625,16.0600,289.9033,5.7365,2.3951,961,961,100.00
A2006185,2006-07-04,MOD21A2,LST_Night_1KM,287.3200,296.3600,278259.3125,9.0400,291.0662,2.9365,1.7136,961,956,99.48
A2006193,2006-07-12,MOD21A2,LST_Night_1KM,284.7200,298.1600,277566.1250,13.4400,289.4329,7.8342,2.7990,961,959,99.79
A2006201,2006-07-20,MOD21A2,LST_Night_1KM,288.4200,298.0600,280101.5312,9.6400,293.3000,3.9954,1.9988,961,955,99.38
A2006209,2006-07-28,MOD21A2,LST_Night_1KM,280.9400,398.8800,265434.8438,117.9400,289.7760,36.2130,6.0177,961,916,95.32
A2006217,2006-08-05,MOD21A2,LST_Night_1KM,280.9000,290.9200,217500.1875,10.0200,286.5615,0.8980,0.9476,961,759,78.98
A2006225,2006-08-13,MOD21A2,LST_Night_1KM,283.4800,294.4400,240278.3438,10.9600,290.1912,2.7060,1.6450,961,828,86.16
A2006233,2006-08-21,MOD21A2,LST_Night_1KM,278.9200,289.7800,236748.1875,10.8600,285.9278,3.1525,1.7755,961,828,86.16
A2006241,2006-08-29,MOD21A2,LST_Night_1KM,281.3000,287.3200,130167.0938,6.0200,284.2076,1.4052,1.1854,961,458,47.66
A2006249,2006-09-06,MOD21A2,LST_Night_1KM,281.0400,288.9200,271798.1562,7.8800,284.3077,1.1016,1.0496,961,956,99.48
A2006257,2006-09-14,MOD21A2,LST_Night_1KM,280.4200,289.3200,271069.9062,8.9000,285.0367,2.5326,1.5914,961,951,98.96
A2006265,2006-09-22,MOD21A2,LST_Night_1KM,280.9200,288.4800,272288.9375,7.5600,284.8211,1.2340,1.1108,961,956,99.48
A2006273,2006-09-30,MOD21A2,LST_Night_1KM,276.6000,288.0600,245797.0156,11.4600,281.8773,4.3573,2.0874,961,872,90.74
A2006281,2006-10-08,MOD21A2,LST_Night_1KM,271.4400,283.3200,265638.0938,11.8800,279.0316,2.5223,1.5882,961,952,99.06
A2006289,2006-10-16,MOD21A2,LST_Night_1KM,268.7200,279.6800,259985.4531,10.9600,273.9573,2.8111,1.6766,961,949,98.75
A2006297,2006-10-24,MOD21A2,LST_Night_1KM,269.3200,280.7000,260349.5312,11.3800,274.6303,4.1770,2.0438,961,948,98.65
A2006305,2006-11-01,MOD21A2,LST_Night_1KM,267.9600,280.3200,260419.4375,12.3600,272.9763,3.5282,1.8783,961,954,99.27
A2006313,2006-11-09,MOD21A2,LST_Night_1KM,269.0400,280.5400,266053.6875,11.5000,277.1393,2.1170,1.4550,961,960,99.90
A2006321,2006-11-17,MOD21A2,LST_Night_1KM,271.5600,279.8400,240240.2656,8.2800,276.4560,1.7299,1.3153,961,869,90.43
A2006329,2006-11-25,MOD21A2,LST_Night_1KM,270.9000,279.6800,264617.4688,8.7800,275.3564,1.8038,1.3431,961,961,100.00
A2006337,2006-12-03,MOD21A2,LST_Night_1KM,274.2000,284.1800,266347.9375,9.9800,280.0714,3.6000,1.8974,961,951,98.96
A2006345,2006-12-11,MOD21A2,LST_Night_1KM,268.2600,276.9200,261306.8906,8.6600,273.0479,1.2191,1.1041,961,957,99.58
A2006353,2006-12-19,MOD21A2,LST_Night_1KM,265.2600,271.7600,255369.8594,6.5000,269.0936,1.1211,1.0588,961,949,98.75
A2006361,2006-12-27,MOD21A2,LST_Night_1KM,264.4600,272.7000,253726.0000,8.2400,269.3482,1.9652,1.4019,961,942,98.02
A2007001,2007-01-01,MOD21A2,LST_Night_1KM,261.3600,275.7800,21173.3066,14.4200,268.0165,22.6656,4.7608,961,79,8.22
A2007009,2007-01-09,MOD21A2,LST_Night_1KM,270.4600,279.5400,262435.1875,9.0800,275.6672,2.3803,1.5428,961,952,99.06
A2007017,2007-01-17,MOD21A2,LST_Night_1KM,264.7000,277.1400,262604.7500,12.4400,274.9788,2.6048,1.6139,961,955,99.38
A2007025,2007-01-25,MOD21A2,LST_Night_1KM,253.3800,266.6600,159317.6562,13.2800,264.2084,7.4173,2.7235,961,603,62.75
A2007033,2007-02-02,MOD21A2,LST_Night_1KM,260.0800,274.0800,161146.7500,14.0000,269.4762,25.1721,5.0172,961,598,62.23
A2007041,2007-02-10,MOD21A2,LST_Night_1KM,266.2200,273.3800,253595.6406,7.1600,269.4959,0.8861,0.9413,961,941,97.92
A2007049,2007-02-18,MOD21A2,LST_Night_1KM,270.2600,274.2400,259596.7812,3.9800,272.3996,0.3981,0.6309,961,953,99.17
A2007057,2007-02-26,MOD21A2,LST_Night_1KM,251.8800,277.4600,86541.2188,25.5800,274.7340,13.2265,3.6368,961,315,32.78
A2007065,2007-03-06,MOD21A2,LST_Night_1KM,271.1200,278.6600,262565.2812,7.5400,274.6499,1.4814,1.2171,961,956,99.48
A2007073,2007-03-14,MOD21A2,LST_Night_1KM,270.0200,277.6800,260270.2031,7.6600,274.2573,1.9272,1.3882,961,949,98.75
A2007081,2007-03-22,MOD21A2,LST_Night_1KM,272.0600,280.4400,264359.2812,8.3800,275.9492,1.4444,1.2018,961,958,99.69
A2007089,2007-03-30,MOD21A2,LST_Night_1KM,269.5000,280.8400,264167.3125,11.3400,275.4612,3.2356,1.7988,961,959,99.79
A2007097,2007-04-07,MOD21A2,LST_Night_1KM,273.2000,282.0800,266038.3750,8.8800,277.7018,2.8250,1.6808,961,958,99.69
A2007105,2007-04-15,MOD21A2,LST_Night_1KM,271.0800,284.1400,265205.8750,13.0600,276.8329,2.7683,1.6638,961,958,99.69
A2007113,2007-04-23,MOD21A2,LST_Night_1KM,275.9200,285.5800,269436.4375,9.6600,280.9556,3.3526,1.8310,961,959,99.79
A2007121,2007-05-01,MOD21A2,LST_Night_1KM,268.9000,281.9200,259300.5156,13.0200,275.2659,4.3362,2.0823,961,942,98.02
A2007129,2007-05-09,MOD21A2,LST_Night_1KM,274.3200,283.9400,200500.0156,9.6200,280.0280,2.3561,1.5349,961,716,74.51
A2007137,2007-05-17,MOD21A2,LST_Night_1KM,279.5000,293.0200,268933.6250,13.5200,285.1894,2.9791,1.7260,961,943,98.13
A2007145,2007-05-25,MOD21A2,LST_Night_1KM,278.6000,292.0000,187345.5938,13.4000,286.8998,3.5785,1.8917,961,653,67.95
A2007153,2007-06-02,MOD21A2,LST_Night_1KM,265.3800,293.4800,256815.9844,28.1000,288.5573,6.6261,2.5741,961,890,92.61
A2007161,2007-06-10,MOD21A2,LST_Night_1KM,284.8200,294.4600,262028.8438,9.6400,288.5780,1.8847,1.3728,961,908,94.48
A2007169,2007-06-18,MOD21A2,LST_Night_1KM,280.5600,295.9200,207225.1094,15.3600,289.8253,3.2586,1.8052,961,715,74.40
A2007177,2007-06-26,MOD21A2,LST_Night_1KM,280.4000,289.2600,189032.0000,8.8600,285.5468,2.8001,1.6733,961,662,68.89
A2007185,2007-07-04,MOD21A2,LST_Night_1KM,270.5800,288.6600,239604.8438,18.0800,284.5663,1.9811,1.4075,961,842,87.62
A2007193,2007-07-12,MOD21A2,LST_Night_1KM,288.4400,298.9000,281698.6250,10.4600,293.1307,3.6318,1.9057,961,961,100.00
A2007201,2007-07-20,MOD21A2,LST_Night_1KM,284.3600,440.1400,268384.1875,155.7800,290.7738,37.9630,6.1614,961,923,96.05
A2007209,2007-07-28,MOD21A2,LST_Night_1KM,276.9200,288.0400,212966.9375,11.1200,283.2007,1.2138,1.1017,961,752,78.25
A2007217,2007-08-05,MOD21A2,LST_Night_1KM,285.5800,294.4400,184408.7344,8.8600,289.0419,1.5962,1.2634,961,638,66.39
A2007225,2007-08-13,MOD21A2,LST_Night_1KM,285.3200,295.4000,258008.8594,10.0800,289.2476,2.0714,1.4393,961,892,92.82
A2007233,2007-08-21,MOD21A2,LST_Night_1KM,282.7400,296.4400,246001.1406,13.7000,288.0576,3.3542,1.8314,961,854,88.87
A2007241,2007-08-29,MOD21A2,LST_Night_1KM,277.7000,284.7800,69563.3906,7.0800,281.6331,2.3863,1.5448,961,247,25.70
A2007249,2007-09-06,MOD21A2,LST_Night_1KM,272.4000,285.6200,261565.0469,13.2200,279.7487,2.1297,1.4593,961,935,97.29
A2007257,2007-09-14,MOD21A2,LST_Night_1KM,277.3800,287.2200,269340.5312,9.8400,281.7370,1.6384,1.2800,961,956,99.48
A2007265,2007-09-22,MOD21A2,LST_Night_1KM,277.6600,285.5600,269308.5000,7.9000,281.7035,2.0007,1.4145,961,956,99.48
A2007273,2007-09-30,MOD21A2,LST_Night_1KM,275.8800,283.6000,265168.0000,7.7200,280.3044,1.7270,1.3142,961,946,98.44
A2007281,2007-10-08,MOD21A2,LST_Night_1KM,269.3000,280.9600,263194.3438,11.6600,275.3079,1.8315,1.3533,961,956,99.48
A2007289,2007-10-16,MOD21A2,LST_Night_1KM,272.9600,281.2400,262716.1875,8.2800,276.5434,1.3836,1.1763,961,950,98.86
A2007297,2007-10-24,MOD21A2,LST_Night_1KM,271.0400,280.8000,260906.7812,9.7600,275.5088,1.6551,1.2865,961,947,98.54
A2007305,2007-11-01,MOD21A2,LST_Night_1KM,258.6600,279.2800,209479.2188,20.6200,270.9951,11.8428,3.4413,961,773,80.44
A2007313,2007-11-09,MOD21A2,LST_Night_1KM,263.1200,272.0400,218556.0625,8.9200,270.1558,1.6645,1.2902,961,809,84.18
A2007321,2007-11-17,MOD21A2,LST_Night_1KM,264.8200,275.1400,248152.1719,10.3200,269.1455,2.7692,1.6641,961,922,95.94
A2007329,2007-11-25,MOD21A2,LST_Night_1KM,250.8800,273.3400,168030.6406,22.4600,264.6152,16.7310,4.0904,961,635,66.08
A2007337,2007-12-03,MOD21A2,LST_Night_1KM,267.9400,275.4800,231382.5469,7.5400,271.8949,1.3752,1.1727,961,851,88.55
A2007345,2007-12-11,MOD21A2,LST_Night_1KM,261.9800,262.7000,1574.1000,0.7200,262.3500,0.0782,0.2797,961,6,0.62
A2007353,2007-12-19,MOD21A2,LST_Night_1KM,261.2400,267.2200,245780.3594,5.9800,264.8495,0.8481,0.9209,961,928,96.57
A2007361,2007-12-27,MOD21A2,LST_Night_1KM,262.0600,269.4800,240756.3125,7.4200,265.7354,1.0227,1.0113,961,906,94.28
A2008001,2008-01-01,MOD21A2,LST_Night_1KM,259.3000,270.3400,155986.0000,11.0400,261.7215,2.0737,1.4400,961,596,62.02
A2008009,2008-01-09,MOD21A2,LST_Night_1KM,267.3400,274.9000,258536.7344,7.5600,271.5722,1.7240,1.3130,961,952,99.06
A2008017,2008-01-17,MOD21A2,LST_Night_1KM,255.3000,275.2800,164135.9062,19.9800,269.5171,7.2651,2.6954,961,609,63.37
A2008025,2008-01-25,MOD21A2,LST_Night_1KM,269.0800,274.5600,151189.9688,5.4800,271.4362,1.1692,1.0813,961,557,57.96
A2008033,2008-02-02,MOD21A2,LST_Night_1KM,263.8800,273.0800,255694.8750,9.2000,270.8632,0.9559,0.9777,961,944,98.23
A2008041,2008-02-10,MOD21A2,LST_Night_1KM,259.1600,271.6400,255153.1875,12.4800,267.7368,2.1370,1.4619,961,953,99.17
A2008049,2008-02-18,MOD21A2,LST_Night_1KM,265.9800,279.1000,261784.0312,13.1200,272.6917,3.8085,1.9515,961,960,99.90
A2008057,2008-02-26,MOD21A2,LST_Night_1KM,265.6400,280.7000,263935.6875,15.0600,276.9525,3.7459,1.9354,961,953,99.17
A2008065,2008-03-05,MOD21A2,LST_Night_1KM,269.3200,277.5800,261393.6562,8.2600,272.8535,1.4114,1.1880,961,958,99.69
A2008073,2008-03-13,MOD21A2,LST_Night_1KM,258.3000,277.1200,249385.9688,18.8200,268.4456,7.1756,2.6787,961,929,96.67
A2008081,2008-03-21,MOD21A2,LST_Night_1KM,267.4400,274.7200,196542.8594,7.2800,271.4680,1.3648,1.1682,961,724,75.34
A2008089,2008-03-29,MOD21A2,LST_Night_1KM,271.6600,278.7000,264302.3125,7.0400,275.6020,1.1976,1.0943,961,959,99.79
A2008097,2008-04-06,MOD21A2,LST_Night_1KM,256.1600,283.8800,156618.4219,27.7200,276.7110,16.7522,4.0929,961,566,58.90
A2008105,2008-04-14,MOD21A2,LST_Night_1KM,273.7600,281.3800,261614.4062,7.6200,277.1339,1.1862,1.0891,961,944,98.23
A2008113,2008-04-22,MOD21A2,LST_Night_1KM,274.9400,284.6800,267962.0312,9.7400,279.7098,2.8963,1.7018,961,958,99.69
A2008121,2008-04-30,MOD21A2,LST_Night_1KM,267.9400,282.5200,170074.4688,14.5800,277.8994,2.2213,1.4904,961,612,63.68
A2008129,2008-05-08,MOD21A2,LST_Night_1KM,277.0600,286.4000,202808.9219,9.3400,280.8988,2.4275,1.5580,961,722,75.13
A2008137,2008-05-16,MOD21A2,LST_Night_1KM,278.7600,284.0200,33553.0859,5.2600,281.9587,1.5466,1.2436,961,119,12.38
A2008145,2008-05-24,MOD21A2,LST_Night_1KM,275.2600,291.2800,253531.7344,16.0200,284.5474,3.5765,1.8912,961,891,92.72
A2008153,2008-06-01,MOD21A2,LST_Night_1KM,282.9400,293.3600,269118.6875,10.4200,287.8275,3.7829,1.9450,961,935,97.29
A2008161,2008-06-09,MOD21A2,LST_Night_1KM,280.5000,293.1400,238480.6250,12.6400,285.9480,3.3607,1.8332,961,834,86.78
A2008169,2008-06-17,MOD21A2,LST_Night_1KM,282.1000,294.7400,224196.7656,12.6400,287.0637,3.0851,1.7564,961,781,81.27
A2008177,2008-06-25,MOD21A2,LST_Night_1KM,277.9800,295.2400,255107.8125,17.2600,288.5835,4.7750,2.1852,961,884,91.99
A2008185,2008-07-03,MOD21A2,LST_Night_1KM,271.3400,287.3200,66877.7109,15.9800,285.8022,3.1371,1.7712,961,234,24.35
A2008193,2008-07-11,MOD21A2,LST_Night_1KM,279.2400,297.5000,255306.2812,18.2600,290.7816,11.2604,3.3556,961,878,91.36
A2008201,2008-07-19,MOD21A2,LST_Night_1KM,282.7200,294.1200,245218.9531,11.4000,288.1539,4.3712,2.0907,961,851,88.55
A2008209,2008-07-27,MOD21A2,LST_Night_1KM,283.0200,296.4800,246427.3438,13.4600,289.9145,2.2020,1.4839,961,850,88.45
A2008217,2008-08-04,MOD21A2,LST_Night_1KM,285.3800,295.3600,258222.7969,9.9800,289.4874,2.6379,1.6242,961,892,92.82
A2008225,2008-08-12,MOD21A2,LST_Night_1KM,277.1200,291.9800,272912.0312,14.8600,285.4728,4.3015,2.0740,961,956,99.48
A2008233,2008-08-20,MOD21A2,LST_Night_1KM,282.5200,290.8400,260096.1562,8.3200,286.7653,2.5449,1.5953,961,907,94.38
A2008241,2008-08-28,MOD21A2,LST_Night_1KM,281.8200,290.3600,265362.6250,8.5400,285.0297,1.5033,1.2261,961,931,96.88
